movieId,year,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
154612,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154614,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154616,2015,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154618,1967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154620,1970,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
154622,1960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154624,1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
154626,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154628,1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154630,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
154632,1969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154634,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154636,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154638,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154640,2007,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154642,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154644,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154646,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154648,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154650,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154652,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154654,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154656,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154658,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154660,1948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154662,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154664,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154666,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154668,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154670,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154672,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154674,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154676,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154678,1956,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154680,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
154682,1977,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154686,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154690,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154694,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
154696,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154698,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
154701,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154703,1949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154709,1949,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154711,1944,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
154717,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154719,1944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154721,1961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154723,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154725,1964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154729,1949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154731,1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154736,2012,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154739,1977,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154742,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154745,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
154747,1958,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
154749,1974,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154751,1929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154753,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154755,1981,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154757,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154759,1952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
154762,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154764,1938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154766,1942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154768,1956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154776,1927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154778,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154780,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154782,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154784,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154786,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154788,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154790,1975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154792,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154794,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154796,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154798,1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154800,1974,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
154802,1939,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154804,1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154806,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154808,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154810,1980,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154812,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154814,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154816,1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154818,2011,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
154820,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154822,1985,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154824,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154826,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154828,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154830,2011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154832,1950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154834,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
154836,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154838,2006,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
154840,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154842,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154844,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154846,2014,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154848,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154850,1958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
154852,2009,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154854,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154856,1981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
154858,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154860,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154862,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154864,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154866,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154868,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154870,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154872,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154874,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154876,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154878,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154880,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
154882,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154884,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154886,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154888,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154890,2000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154892,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154894,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154896,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154898,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154900,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154902,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154904,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154906,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154908,1997,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154911,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154913,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154915,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
154917,2012,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154919,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154921,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
154923,2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
154925,2012,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
154927,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154929,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154931,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154933,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
154935,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154937,2010,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
154939,2016,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
154941,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
154943,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154945,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
154947,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154949,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154951,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154959,2000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
154963,1976,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154965,2006,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
154967,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154969,2013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154971,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154973,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154975,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154978,1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154982,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154984,1967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
154986,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154988,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154990,1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154992,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154994,1988,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
154996,1992,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154998,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155000,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
155004,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155008,1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155010,1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155012,1975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155014,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
155016,1971,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155018,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
155020,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155022,2015,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155024,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
155026,1930,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155028,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155036,1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155038,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155040,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155042,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155048,1962,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155050,1962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155052,1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155054,1972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
155056,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155058,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155060,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155062,2015,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155064,2016,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
155066,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
155068,1981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155070,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155072,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155074,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155076,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155078,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155080,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155082,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
155084,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155086,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155088,2015,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
155090,1992,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155092,2009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
155094,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155096,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155098,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
155100,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155102,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155104,2002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155106,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155109,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155111,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155113,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
155115,2012,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
155117,1985,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
155119,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155123,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155127,2013,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155129,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155131,2013,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
155133,2009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
155135,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155137,2009,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
155139,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155141,2008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155143,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155145,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155147,2007,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
155149,1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
155151,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155153,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155155,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155158,1936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155160,1931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155162,1902,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155164,1906,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155166,1908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155168,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155170,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155172,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155176,1971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155178,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155181,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155183,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155185,1961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155191,1963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155195,1964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155197,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155205,1967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
155211,1968,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
155215,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155217,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155219,1970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155221,1971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155237,1979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155245,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155247,1954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
155249,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155257,1962,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
155261,1964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155269,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155271,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155275,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155279,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155281,1972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155283,1974,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155285,2015,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155288,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
155290,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155292,1934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155294,1937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155296,1940,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155298,1942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155302,1943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155304,1946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155308,1947,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
155310,1947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155312,1948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155314,1949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155316,1949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155322,1952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155326,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155328,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155330,1954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
155334,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155336,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155338,1957,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
155342,1958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155348,1960,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155350,1962,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
155352,1962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155358,2016,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
